"","COMPID","PUMA.NAME","AREA","POP","DENS","UR"
"1736","4100704","Lane County (East Central)--Eugene (Northeast) & Springfield Cities",124.2,104280,839.613526570048,"U"
"1737","4100705","Lane County (Outside Eugene & Springfield Cities)",11535.15,105371,9.13477501376228,"R"
"1738","4100800","Josephine, Coos & Curry Counties",12595.89,168120,13.3472108759286,"R"
"1739","4100901","Jackson County (Central)--Medford & Central Point Cities",189.75,103186,543.799736495389,"U"
"1740","4100902","Jackson County (Outside Medford & Central Point Cities)--Ashland City",7019.6,100020,14.2486751381845,"R"
"1741","4101000","Douglas County",13043.37,107667,8.25453851266965,"R"
"1742","4101103","Marion County (West Central)--Salem (North), Keizer Cities & Hayesville",70.81,102870,1452.76090947606,"U"
"1743","4101104","Marion County (West Central)--Salem City (South) & Four Corners",123.63,102106,825.899862492922,"U"
"1744","4101105","Marion County (Outside Salem & Keizer Cities)--Woodburn & Silverton Cities",2867.77,110359,38.4825142881054,"R"
"1745","4101200","Yamhill & Polk Counties",3772.7,174596,46.2787923768124,"R"
"1746","4101301","Portland City (North & Northeast)",77.81,109997,1413.66148309986,"U"
"1747","4101302","Portland City (East)",75.59,121557,1608.10953829872,"U"
"1748","4101303","Portland City (Southeast)",42.75,107779,2521.14619883041,"U"
"1749","4101305","Portland City (Central East)",39.24,110888,2825.89194699286,"U"
"1750","4101314","Portland City (Northwest & Southwest)",258.11,127843,495.304327612258,"U"
"1751","4101316","Multnomah County (East)--Gresham & Troutdale Cities",623.55,157270,252.217143773555,"U"
"1752","4101317","Clackamas County (South & East)--Damascus City",4452.02,102194,22.9545240138184,"R"
"1753","4101318","Clackamas County (Northwest)--Oregon City, Milwaukie & Happy Valley Cities",168.35,164682,978.212058212058,"U"
"1754","4101319","Clackamas County (Northwest)--Lake Oswego, West Linn, Wilsonville & Canby Cities",223.74,109116,487.691069991955,"U"
"1755","4101320","Washington County (Southeast)--Tigard, Tualatin & Sherwood Cities",111.77,109989,984.065491634607,"U"
"1756","4101321","Washington County (West)--Forest Grove, Cornelius Cities, Bethany & Oak Hills",1435.41,102784,71.6060219728161,"R"
"1757","4101322","Washington County (Central)--Hillsboro City",211.43,105194,497.535827460625,"U"
"1758","4101323","Washington County (Central)--Beaverton City (West) & Aloha",55.28,107680,1947.9015918958,"U"
"1759","4101324","Washington County (Northeast)--Beaverton City (East & Central) & Cedar Mill",61.86,104063,1682.23407694795,"U"
"1760","4200101","Erie City, Lawrence Park Township & Wesleyville Borough",55.54,109109,1964.51206337775,"U"
"1761","4200102","Erie County (Outer)",2014.25,171457,85.1220057093211,"R"
"1762","4200200","Crawford & Warren Counties",4911.74,130580,26.5852834229825,"R"
"1763","4200300","Clearfield, McKean, Elk, Potter & Cameron Counties",11470.62,179580,15.6556489535875,"R"
"1764","4200400","Bradford, Tioga & Sullivan Counties",7073.58,111031,15.6965779704195,"R"
"1765","4200500","Pike, Wayne & Susquehanna Counties",5423.43,153547,28.3117879275661,"R"
"1766","4200600","Monroe County",1575.45,169842,107.805388936494,"R"
"1767","4200701","Lackawanna County--Scranton City, Dunmore, Old Forge, Taylor & Moosic Boroughs",127.74,110441,864.576483482073,"U"
"1768","4200702","Lackawanna (Outside Greater Scranton City) & Wyoming Counties",2090.33,132272,63.2780470069319,"R"
"1769","4200801","Luzerne County (East)--Kingston Borough",819.37,128489,156.814381781125,"U"
"1770","4200802","Luzerne County (South Central)--Wilkes-Barre & Hazleton Cities",518.04,127701,246.507991660876,"U"
"1771","4200803","Columbia & Luzerne (West) Counties--Bloomsburg Town & Berwick Borough",2219.78,132023,59.4757138094766,"R"
"1772","4200900","Lycoming & Clinton Counties",5481.91,155349,28.3384805660801,"R"
"1773","4201000","Northumberland & Montour Counties",1524.49,112795,73.9886781808998,"R"
"1774","4201100","Mifflin, Union, Snyder & Juniata Counties",3747.89,155967,41.6146151567949,"R"
"1775","4201200","Centre County",2874.68,153990,53.5677014485091,"R"
"1776","4201300","Venango, Jefferson, Clarion & Forest Counties",6098.73,147888,24.2489829849821,"R"
"1777","4201400","Mercer County",1741.96,116638,66.957909481274,"R"
"1778","4201501","Lawrence & Beaver (North) Counties--New Castle City",1160.4,107629,92.7516373664254,"R"
"1779","4201502","Beaver County (South)",893.17,154018,172.439737116115,"U"
"1780","4201600","Butler County",2042.48,183862,90.0189965140417,"R"
"1781","4201701","Pittsburgh City (North)",77.94,195592,2509.52014370028,"U"
"1782","4201702","Pittsburgh City (South)",66.34,113515,1711.10943623756,"U"
"1783","4201801","Allegheny County (West)",327.65,104359,318.507553792156,"U"
"1784","4201802","Allegheny County (North)--Franklin Park Borough & Allison Park",528.21,154185,291.900948486397,"U"
"1785","4201803","Allegheny County (North Central)",158.81,124503,783.97456079592,"U"
"1786","4201804","Allegheny County (East)--Monroeville Municipality, Plum & Wilkinsburg Boroughs",223.8,177141,791.514745308311,"U"
"1787","4201805","Allegheny County (Southeast)--West Mifflin Borough, McKeesport City & Munhall Borough",243.04,115807,476.493581303489,"U"
"1788","4201806","Allegheny County (South Central)--Baldwin & Whitehall Boroughs",70.93,126064,1777.30156492316,"U"
"1789","4201807","Allegheny County (South)--Bethel Park Municipality & Jefferson Hills Borough",194.17,112182,577.751454910645,"U"
"1790","4201900","Indiana & Armstrong Counties",3833.78,157821,41.1658989300377,"R"
"1791","4202001","Westmoreland County (Northwest)--Murrysville Municipality & New Kensington City",433.92,102592,236.430678466077,"U"
"1792","4202002","Westmoreland County (Southwest)--Greensburg City",597.69,153964,257.598420585922,"U"
"1793","4202003","Westmoreland County (East)",1629.74,108613,66.6443727220293,"R"
"1794","4202100","Cambria County",1782.82,143679,80.5908616685925,"R"
"1795","4202200","Blair & Huntingdon Counties--Altoona City",3627.12,173002,47.6967952535345,"R"
"1796","4202301","Cumberland (West) & Perry Counties--Carlisle Borough",2467.85,137206,55.5973823368519,"R"
"1797","4202302","Cumberland County (East)",373.12,144169,386.38775728988,"U"
"1798","4202401","Dauphin County (Central)--Harrisburg City & Colonial Park",171.34,157244,917.730827594257,"U"
"1799","4202402","Dauphin County (Outer)--Hershey",1188.52,110856,93.2723050516609,"R"
"1800","4202500","Lebanon County",937.14,133568,142.527263802634,"U"
"1801","4202600","Schuylkill County",2016.65,148289,73.5323432425061,"R"
"1802","4202701","Berks County (Northwest)--Wyomissing Borough",810.2,122572,151.286102196988,"U"
"1803","4202702","Berks County (Southwest)--Reading City",271.47,142093,523.420635797694,"U"
"1804","4202703","Berks County (East)",1136.68,146777,129.127810817468,"R"
"1805","4202801","Carbon & Lehigh (North) Counties",1468.88,126612,86.1962856053592,"R"
"1806","4202802","Lehigh County (South--Outside Allentown & Bethlehem Cities)--Emmaus Borough",356.5,150759,422.886395511921,"U"
"1807","4202803","Allentown City",45.44,118032,2597.53521126761,"U"
"1808","4202901","Northampton (South) & Lehigh (East) Counties--Bethlehem (East) & Easton Cities",234.75,171161,729.120340788072,"U"
"1809","4202902","Northampton County (North)",733.82,145917,198.84576599166,"U"
"1810","4203001","Bucks County (North)",795.25,133453,167.812637535366,"U"
"1811","4203002","Bucks County (Central)",373.82,140003,374.519822374405,"U"
"1812","4203003","Bucks County (Southeast)--Levittown",205.47,173842,846.069985886017,"U"
"1813","4203004","Bucks County (Southwest)",190.62,177951,933.537928863708,"U"
"1814","4203101","Montgomery County (Northwest)--Pottstown Borough",324.03,136289,420.606116717588,"U"
"1815","4203102","Montgomery County (Northeast)--Lansdale Borough",276.55,116822,422.426324353643,"U"
"1816","4203103","Montgomery County (Southwest)--King of Prussia & Ardmore (East)",160.36,131193,818.115490147169,"U"
"1817","4203104","Montgomery County (Central)--Norristown Borough",165.06,120894,732.424572882588,"U"
"1818","4203105","Montgomery County (Southeast)--Willow Grove, Horsham & Montgomeryville",167.24,126855,758.520688830423,"U"
"1819","4203106","Montgomery County (South Central)",157.83,167821,1063.30228727111,"U"
"1820","4203201","Philadelphia City (Far Northeast)",68.08,159325,2340.26145710928,"U"
"1821","4203202","Philadelphia City (Near Northeast-West)",23.65,133758,5655.72938689218,"U"
"1822","4203203","Philadelphia City (Near Northeast-East)",25.35,131939,5204.69428007889,"U"
"1823","4203204","Philadelphia City (North)",22.8,161305,7074.78070175439,"U"
"1824","4203205","Philadelphia City (East)",27.46,161983,5898.87108521486,"U"
"1825","4203206","Philadelphia City (Northwest)",49.64,135892,2737.5503626108,"U"
"1826","4203207","Philadelphia City (Central)",17.65,113659,6439.60339943343,"U"
"1827","4203208","Philadelphia City (West)",29.42,123237,4188.88511216859,"U"
"1828","4203209","Philadelphia City (Center City)",15.29,128712,8418.05101373447,"U"
"1829","4203210","Philadelphia City (Southwest)",42.17,149722,3550.43870049798,"U"
"1830","4203211","Philadelphia City (Southeast)",25.83,126474,4896.39953542393,"U"
"1831","4203301","Delaware County (North)--Broomall & Ardmore (West)",130.28,131135,1006.56278784157,"U"
"1832","4203302","Delaware County (East)--Yeadon, Darby, Lansdowne Boroughs & Drexel Hill",54.47,163250,2997.06260326785,"U"
"1833","4203303","Delaware County (Southeast)--Chester City",76.24,145155,1903.92182581322,"U"
"1834","4203304","Delaware County (West)",215.16,119439,555.117122141662,"U"
"1835","4203401","Chester County (North)--Phoenixville Borough",380.63,107971,283.663925597036,"U"
"1836","4203402","Chester County (East Central)--West Chester Borough",276.52,130229,470.956892810647,"U"
"1837","4203403","Chester County (West Central)--Coatesville City",500.3,144222,288.271037377573,"U"
"1838","4203404","Chester County (South)",786.35,116464,148.107077001335,"U"
"1839","4203501","Lancaster County--Lancaster City, East Lampeter, Lancaster & West Lampeter Townships",136.3,116540,855.025678650037,"U"
"1840","4203502","Lancaster County (Northwest)--Elizabethtown Borough",549.27,106644,194.155879622044,"U"
"1841","4203503","Lancaster County (East)--Ephrata Borough",1339.98,168830,125.994417827132,"R"
"1842","4203504","Lancaster County (Southwest)--Columbia Borough",418.9,127431,304.203867271425,"U"
"1843","4203601","York County (Central)--York City & Shiloh",239.96,165783,690.877646274379,"U"
"1844","4203602","York County (North)--Weigelstown",870.46,124190,142.671690830136,"U"
"1845","4203603","York County (South)",1231.4,144999,117.751339938282,"R"
"1846","4203701","Adams & Franklin (Southeast) Counties",1453.32,125984,86.6870338259984,"R"
"1847","4203702","Franklin County (Outside Washington Township & Waynesboro Borough)",1890.07,125041,66.1568090070738,"R"
"1848","4203800","Somerset, Bedford & Fulton Counties",6537.7,142349,21.7735595086957,"R"
"1849","4203900","Fayette County",2046.97,136606,66.7357118081848,"R"
"1850","4204001","Washington County (North)--Washington City",1340.18,142821,106.56852064648,"R"
"1851","4204002","Washington (South) & Greene Counties",2371.12,103685,43.7282803063531,"R"
"1852","4400101","Northwest Rhode Island--Providence County (West & Central)--Woonsocket City",749.69,143988,192.063386199629,"U"
"1853","4400102","Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities",155.57,177213,1139.12065308221,"U"
"1854","4400103","Providence City",47.66,178042,3735.66932438103,"U"
"1855","4400104","Providence County (Southeast)--Cranston & East Providence Cities",107.69,127424,1183.2482124617,"U"
"1856","4400201","Central Rhode Island--Kent County--Warwick City",436.48,166158,380.677236070381,"U"
"1857","4400300","Southeast Rhode Island--Newport & Bristol Counties--Newport City",327.76,132763,405.061630461313,"U"
"1858","4400400","South Rhode Island--Washington County",852.71,126979,148.912291400359,"U"
"1859","4500101","Pickens & Oconee Counties--Easley & Clemson Cities",2907.88,193497,66.5422919790363,"R"
"1860","4500102","Greenville County (North)--Greer City (North & West) & Taylors (Central & East)",969.82,101998,105.1720937906,"R"
"1861","4500103","Greenville County (North Central & Outside Greenville City)--Wade Hampton & Berea",325.87,156630,480.651793660048,"U"
"1862","4500104","Greenville County (Central)--Greenville & Mauldin Cities",155.61,107007,687.661461345672,"U"
"1863","4500105","Greenville (South) & Laurens Counties--Simpsonville, Laurens & Clinton Cities",2430.89,152127,62.5807831699501,"R"
"1864","4500200","Anderson County--Anderson City",1852.95,187126,100.988154024663,"R"
"1865","4500301","Spartanburg County (Central)--Spartanburg City",315.59,115412,365.70233530847,"U"
"1866","4500302","Spartanburg County (Outside Spartanburg City)--Greer City (East)",1776.92,168895,95.0492987866646,"R"
"1867","4500400","Cherokee, Newberry, Chester & Union Counties",5484.36,154951,28.2532510630229,"R"
"1868","4500501","York County (West & Outside Rock Hill City)",1386.5,107135,77.2701045798774,"R"
"1869","4500502","York County (East)--Rock Hill City & Fort Mill Town",376.24,118938,316.122687646183,"U"
"1870","4500601","Lexington (South & West) & Saluda Counties--Lexington Town & Red Bank",2591.78,162725,62.7850357669247,"R"
"1871","4500602","Lexington County (North & East)--West Columbia, Cayce Cities, Irmo Town & Seven Oaks",391.09,119541,305.661101025339,"U"
"1872","4500603","Richland (North) & Fairfield Counties--Forest Acres City & Dentsville",2424.84,175957,72.5643753814685,"R"
"1873","4500604","Richland County (Central)--Columbia City",485.03,202939,418.405047110488,"U"
"1874","4500605","Kershaw, Richland (South) & Calhoun Counties",3697.34,106436,28.7871821363467,"R"
"1875","4500700","Lancaster, Chesterfield & Marlboro Counties",4734.26,152319,32.1737716137263,"R"
"1876","4500800","Sumter, Clarendon, Williamsburg & Lee Counties--Sumter City",6776.3,196070,28.9346693623364,"R"
"1877","4500900","Florence & Darlington Counties--Florence City",3525.28,205566,58.3119638723733,"R"
"1878","4501000","Georgetown, Marion & Dillon Counties",4422.78,125282,28.3265276590742,"R"
"1879","4501101","Horry County (West & North)--Conway City & Red Hill",2426.94,128378,52.8970637922652,"R"
"1880","4501102","Horry County (Southeast)--Myrtle Beach, North Myrtle Beach Cities & Socastee (East)",509.83,140913,276.392130710237,"U"
"1881","4501201","Dorchester (North & West) & Berkeley (Southwest) Counties--Summerville Town & Ladson",1322.98,141766,107.156570772045,"R"
"1882","4501202","Charleston (South & West) & Berkeley (South) Counties--Charleston City",1619.86,192682,118.949785783957,"R"
"1883","4501203","Charleston (Northeast) & Berkeley (North & East) Counties--Mount Pleasant Town",3106.86,137366,44.2137721043111,"R"
"1884","4501204","Charleston, Berkeley & Dorchester Counties--North Charleston City",653.65,192793,294.948366863,"U"
"1885","4501300","Orangeburg, Colleton, Barnwell, Hampton, Bamberg & Allendale Counties",10547.31,201510,19.1053453439787,"R"
"1886","4501400","Beaufort & Jasper Counties--Hilton Head Island, Bluffton Towns & Beaufort City",3189.83,187010,58.6269487715646,"R"
"1887","4501500","Aiken & Edgefield Counties--Aiken & North Augusta Cities",4070.01,187084,45.9664718268505,"R"
"1888","4501600","Greenwood, Abbeville & McCormick Counties",3378.22,105311,31.1735174144964,"R"
"1889","4600100","West South Dakota--Rapid City",42466.29,173042,4.07480851282276,"R"
"1890","4600200","Lakota Region",75066.94,101389,1.3506478351189,"R"
"1891","4600300","Northeast South Dakota",39339.72,130129,3.30782730532907,"R"
"1892","4600400","Jackrabbit Region",29195.47,130658,4.47528332306347,"R"
"1893","4600500","Southeast South Dakota (Outside Sioux Falls City)",10061.89,123917,12.3154794973906,"R"
"1894","4600600","Sioux Falls City",219.27,155045,707.096274000091,"U"
"1895","4700100","Northwest Tennessee--Gibson, Dyer, Obion, Crockett & Lake Counties",5415.97,142243,26.263624059956,"R"
"1896","4700200","Land Between the Lakes--Weakley, Henry, Carroll, Humphreys, Benton & Houston Counties",7425.81,139326,18.7623976374295,"R"
"1897","4700300","Montgomery & Stewart Counties--Clarksville City",2586.12,185655,71.7890121108069,"R"
"1898","4700400","Robertson, Dickson, Cheatham & Hickman Counties",4872.08,179744,36.8926618610532,"R"
"1899","4700500","Sumner County--Hendersonville City",1371.27,160645,117.150524696085,"R"
"1900","4700600","Warren, Macon, Smith, DeKalb, Cannon & Trousdale Counties",4502.14,121647,27.0198172424669,"R"
"1901","4700700","Putnam, Overton, Jackson, Clay & Pickett Counties",3994.85,118980,29.7833460580497,"R"
"1902","4700800","Cumberland, White, Fentress & Van Buren Counties",4738.97,105401,22.2413309221202,"R"
"1903","4700900","Campbell, Claiborne, Scott, Morgan & Hancock Counties",5676.19,123963,21.8391209596578,"R"
"1904","4701000","Hawkins & Sullivan (Northwest) Counties--Kingsport City",1380.56,107304,77.7249811670627,"R"
"1905","4701100","Sullivan County (Southeast)--Bristol City",951.3,106352,111.796489015032,"R"
"1906","4701200","Greene, Carter, Unicoi & Johnson Counties",3750.32,162812,43.4128287719448,"R"
"1907","4701300","Washington County--Johnson City",845.54,122979,145.444331433167,"U"
"1908","4701400","Hamblen, Cocke & Grainger Counties",2269.72,120863,53.2501806390216,"R"
"1909","4701500","Sevier & Jefferson Counties",2244.43,141296,62.9540685162825,"R"
"1910","4701601","Anderson, Union & Knox (North) Counties--Oak Ridge (East) & Clinton Cities",1563.83,105813,67.6627254880646,"R"
"1911","4701602","Knox County (East)",651.11,107681,165.380657646173,"U"
"1912","4701603","Knoxville City",226.98,172584,760.348929421094,"U"
"1913","4701604","Knox County (West)--Farragut Town",326.59,140386,429.853945313696,"U"
"1914","4701700","Blount County",1447.04,123010,85.0080163644405,"R"
"1915","4701800","Roane, Loudon & Monroe Counties--Oak Ridge City (West)",3174,147256,46.3944549464398,"R"
"1916","4701900","Bradley, McMinn & Polk Counties--Cleveland City",3091.31,168054,54.3633605170623,"R"
"1917","4702001","Chattanooga City (South & Central)",152.77,114267,747.967532892584,"U"
"1918","4702002","Hamilton County (South)--Chattanooga (North) & Red Bank Cities",295.74,105625,357.154933387435,"U"
"1919","4702003","Hamilton County (North)--Soddy-Daisy City",956.38,116571,121.887743365608,"R"
"1920","4702100","Rhea, Marion, Sequatchie, Grundy, Bledsoe & Meigs Counties",5287.4,112490,21.2751068578129,"R"
"1921","4702200","Coffee, Franklin, Lincoln & Moore Counties",4359.11,133571,30.6418053226461,"R"
"1922","4702300","Wilson County--Lebanon & Mount Juliet Cities",1478.43,113993,77.1040901496858,"R"
"1923","4702401","Rutherford County (North)--Smyrna Town & La Vergne City",667.99,120543,180.456294255902,"U"
"1924","4702402","Rutherford County (South)--Murfreesboro City",936.16,142061,151.748632712357,"U"
"1925","4702501","Nashville-Davidson (East)",262.72,147842,562.735992691839,"U"
"1926","4702502","Nashville-Davidson (North)",469.75,104794,223.084619478446,"U"
"1927","4702503","Nashville-Davidson (Central)",118.56,114864,968.825910931174,"U"
"1928","4702504","Nashville-Davidson (Southeast)",131.69,118415,899.195079353026,"U"
"1929","4702505","Nashville-Davidson (Southwest)",322.71,140766,436.199683926745,"U"
"1930","4702600","Williamson County--Franklin & Brentwood Cities",1508.93,183182,121.398606959899,"R"
"1931","4702700","Maury, Bedford & Marshall Counties",3787.17,156631,41.358322969394,"R"
"1932","4702800","Lawrence, Giles, Wayne, Lewis & Perry Counties",6886.72,108451,15.7478451280145,"R"
"1933","4702900","Henderson, Hardeman, McNairy, Hardin, Haywood & Decatur Counties",8274.95,137667,16.6365959915166,"R"
"1934","4703000","Madison & Chester Counties--Jackson City",2182.98,115425,52.8749690789654,"R"
"1935","4703100","Tipton, Fayette & Lauderdale Counties",4235,127309,30.0611570247934,"R"
"1936","4703201","Memphis City (Central Riverside)",112.55,142945,1270.05775211017,"U"
"1937","4703202","Memphis City (Central Midtown)",99.84,127375,1275.79126602564,"U"
"1938","4703203","Memphis (North) & Bartlett (Southwest) Cities",125.65,114408,910.529247910863,"U"
"1939","4703204","Shelby County (North)--Bartlett (North & East) & Millington Cities",743.62,104272,140.222156477771,"U"
"1940","4703205","Memphis (East), Lakeland Cities & Arlington Town (South)",284.98,107278,376.440451961541,"U"
"1941","4703206","Shelby County (Southeast)--Collierville Town & Germantown City",199.32,121467,609.406983744732,"U"
"1942","4703207","Memphis City (Southeast)",74.92,106526,1421.8633208756,"U"
"1943","4703208","Memphis City (Southwest)",335.74,103373,307.895990945374,"U"
"1944","4800100","Panhandle Regional Planning Commission (Outside Potter & Randall Counties)",61986.75,186129,3.00272235598737,"R"
"1945","4800200","Panhandle Regional Planning Commission--Potter County--Amarillo City (North)",2352.67,121073,51.4619559904279,"R"
"1946","4800300","Panhandle Regional Planning Commission--Randall County--Amarillo City (South)",2360.89,120725,51.1353769129438,"R"
"1947","4800400","South Plains Association of Governments (Outside Lubbock County)",32891.63,132828,4.03835261432772,"R"
"1948","4800501","South Plains Association of Governments--Lubbock County--Lubbock City (Central)",70.26,112013,1594.26416168517,"U"
"1949","4800502","South Plains Association of Governments--Lubbock County--Lubbock City (Outer)",2249.34,166818,74.1630878390995,"R"
"1950","4800600","North Texas Regional Planning Commission (Outside Wichita County) & Wise County",25357.76,150487,5.93455415620307,"R"
"1951","4800700","North Texas Regional Planning Commission--Wichita County--Wichita Falls City",1625.93,131500,80.8767905137368,"R"
"1952","4800800","Texoma COG--Grayson, Cooke & Fannin Counties",6988.82,193229,27.6483011438269,"R"
"1953","4800900","Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",2505.44,164466,65.6435596142793,"R"
"1954","4801000","Ark-Tex COG (West)",10127.36,158918,15.6919473584429,"R"
"1955","4801100","Ark-Tex COG (East)--Bowie & Cass Counties",4718.88,123029,26.0716525955311,"R"
"1956","4801200","East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",4827.16,115486,23.9242121661598,"R"
"1957","4801300","East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",4954.83,117858,23.7864871246844,"R"
"1958","4801400","Kaufman County",2022,103350,51.1127596439169,"R"
"1959","4801501","East Texas COG (Central)--Smith County (Outside Tyler City)",2102.34,100530,47.8181454950198,"R"
"1960","4801502","East Texas COG (Central)--Smith County (West)--Tyler City",284.22,109184,384.153120821898,"U"
"1961","4801600","East Texas COG (Central)--Gregg County--Longview City",707.85,121730,171.971462880554,"U"
"1962","4801700","East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",7196.77,127971,17.781727080343,"R"
"1963","4801800","East Texas COG (Southwest)--Henderson & Anderson Counties",5015.12,136990,27.3153982357351,"R"
"1964","4801901","Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",85.64,110593,1291.37085474078,"U"
"1965","4801902","Collin County (Southwest)--Plano City (West)",70.37,108690,1544.55023447492,"U"
"1966","4801903","Collin County (Southwest)--Plano City (Central)",59.33,102439,1726.59699983145,"U"
"1967","4801904","Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",134.27,116388,866.820585387652,"U"
"1968","4801905","Collin County (Central)--McKinney City",128.23,118649,925.28269515714,"U"
"1969","4801906","Collin County (Northwest)--Frisco City (East) & Prosper Town",412.94,103745,251.235046253693,"U"
"1970","4801907","Collin County (East)",1287.98,121837,94.5954129722511,"R"
"1971","4802001","Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities",73.75,105750,1433.89830508475,"U"
"1972","4802002","Denton County (Southeast)--Lewisville City",98.94,102230,1033.25247624823,"U"
"1973","4802003","Denton County (South Central)--Flower Mound Town & Highland Village City",302.7,116966,386.408985794516,"U"
"1974","4802004","Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",145.66,110301,757.249759714403,"U"
"1975","4802005","Denton County (Central)--Denton (Central) & Corinth Cities",119.16,112942,947.818059751595,"U"
"1976","4802006","Denton County (North & West)--Denton City (Outer)",1534.91,114425,74.5483448540957,"R"
"1977","4802101","Ellis County",2422.9,149610,61.7483181311651,"R"
"1978","4802102","Johnson County",1876.94,150934,80.4149306850512,"R"
"1979","4802200","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",6842.66,125673,18.3661032405527,"R"
"1980","4802301","Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities",102.84,102489,996.586931155192,"U"
"1981","4802302","Dallas County (Northeast)--Garland City (South)",66.93,100198,1497.05662632601,"U"
"1982","4802303","Dallas County (East)--Mesquite City (Central & Southeast)",141.94,118285,833.345075383965,"U"
"1983","4802304","Dallas County (Southeast)--Dallas City (Southeast)",392.05,100380,256.038770564979,"U"
"1984","4802305","Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635",79.51,124206,1562.14312665074,"U"
"1985","4802306","Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635",68.61,121339,1768.53228392363,"U"
"1986","4802307","Dallas City (Northeast)--East of US-75",45.73,113626,2484.71462934616,"U"
"1987","4802308","Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities",64.8,104746,1616.45061728395,"U"
"1988","4802309","Dallas (Far North) & Richardson (Southwest) Cities",71.14,108416,1523.98088276638,"U"
"1989","4802310","Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",62.1,102080,1643.80032206119,"U"
"1990","4802311","Dallas City (North)--South of I-635 & West of US-75",63.98,106677,1667.34917161613,"U"
"1991","4802312","Dallas (West Central), University Park Cities & Highland Park Town",92,108617,1180.61956521739,"U"
"1992","4802313","Dallas City (Downtown)--North of I-30",40,107302,2682.55,"U"
"1993","4802314","Dallas City (East Central)--South of I-30 & East of I-35E",95.15,115618,1215.11297950604,"U"
"1994","4802315","Dallas City (West Central)--East of Loop TX-12 & West of I-35E",71.34,109463,1534.38463694982,"U"
"1995","4802316","Dallas City (South Central)--North of I-20 & West of I-35E",58.79,102064,1736.0775642116,"U"
"1996","4802317","Dallas County (South)--DeSoto & Lancaster Cities",164.36,100433,611.055001216841,"U"
"1997","4802318","Dallas County (Southwest)--Cedar Hill & Duncanville Cities",141.79,103760,731.786444742224,"U"
"1998","4802319","Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities",110.45,108139,979.076505205976,"U"
"1999","4802320","Dallas County (West)--Irving (South) & Grand Prairie (North) Cities",92.88,101396,1091.68819982773,"U"
"2000","4802321","Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities",114.64,105730,922.278436845778,"U"
"2001","4802322","Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",115.58,103175,892.671742516006,"U"
"2002","4802400","Parker County",2340,116927,49.9688034188034,"R"
"2003","4802501","Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",188.3,105316,559.298990971853,"U"
"2004","4802502","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities",98.23,113071,1151.08419016594,"U"
"2005","4802503","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities",78.34,128927,1645.73653306102,"U"
"2006","4802504","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities",70.75,105550,1491.87279151943,"U"
"2007","4802505","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities",112.91,101198,896.271366575148,"U"
"2008","4802506","Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20",220.24,107178,486.641845259717,"U"
"2009","4802507","Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820",86.88,112707,1297.27209944751,"U"
"2010","4802508","Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",82.8,105740,1277.05314009662,"U"
"2011","4802509","Fort Worth (Northeast) & Hurst (South) Cities--North of I-30",133.61,132854,994.341740887658,"U"
"2012","4802510","Tarrant County (North)--North Richland Hills (North) & Keller Cities",110.84,112976,1019.27102129195,"U"
"2013","4802511","Fort Worth City (North)--East of I-35W & West of US-377",78.65,106900,1359.18626827718,"U"
"2014","4802512","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820",100.42,106319,1058.74327823143,"U"
"2015","4802513","Fort Worth City (South Central) & Edgecliff Village Town",73.9,124611,1686.21109607578,"U"
"2016","4802514","Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities",292.01,124433,426.125817608986,"U"
"2017","4802515","Tarrant County (West)--Fort Worth City (West)",182.27,103222,566.313710429582,"U"
"2018","4802516","Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities",326.56,118032,361.440470357668,"U"
"2019","4802600","West Central Texas COG (Outside Taylor County)",43701.12,195884,4.4823565162632,"R"
